selling_price,km_driven,fuel,seller_type,transmission,owner
650000,26000,Petrol,Individual,Manual,First Owner
260000,35000,Petrol,Individual,Manual,First Owner
250000,100000,Petrol,Individual,Manual,First Owner
550000,80000,Petrol,Individual,Manual,Second Owner
70000,90000,Petrol,Individual,Manual,Fourth & Above Owner
225000,80000,Diesel,Individual,Manual,First Owner
145000,100000,Petrol,Individual,Manual,First Owner
930000,20000,Diesel,Individual,Manual,First Owner
550000,51000,Petrol,Individual,Manual,First Owner
85000,120000,Petrol,Individual,Manual,Second Owner
280000,55000,Petrol,Individual,Manual,First Owner
360000,6000,Petrol,Individual,Manual,First Owner
150000,40000,Petrol,Individual,Manual,Second Owner
900000,15000,Petrol,Individual,Automatic,First Owner
120000,50000,Diesel,Individual,Manual,Second Owner
215000,90000,Petrol,Individual,Manual,Second Owner
550000,38500,Diesel,Individual,Manual,First Owner
775000,35000,Petrol,Individual,Manual,First Owner
409999,49359,Petrol,Individual,Manual,Third Owner
65000,70000,Petrol,Individual,Manual,Second Owner
200000,90000,Petrol,Individual,Manual,Second Owner
240000,50000,Petrol,Individual,Manual,Second Owner
800000,108731,Diesel,Individual,Manual,First Owner
400000,120000,Diesel,Individual,Manual,First Owner
229999,40000,Petrol,Individual,Manual,Second Owner
580000,120000,Diesel,Individual,Manual,First Owner
175000,100000,Petrol,Individual,Manual,Fourth & Above Owner
250000,110000,Diesel,Individual,Manual,Fourth & Above Owner
320000,80000,Petrol,Individual,Manual,First Owner
300000,90000,Diesel,Individual,Manual,First Owner
800000,60000,Diesel,Individual,Manual,First Owner
245000,75000,Diesel,Dealer,Automatic,First Owner
300000,20000,Petrol,Individual,Manual,First Owner
350000,80000,Diesel,Individual,Manual,First Owner
70000,105700,Petrol,Individual,Manual,First Owner
430999,14000,Petrol,Dealer,Manual,First Owner
80000,70000,Petrol,Individual,Manual,First Owner
335000,28000,Petrol,Dealer,Manual,First Owner
350000,51000,Petrol,Dealer,Manual,First Owner
315000,56000,Petrol,Dealer,Manual,First Owner
1100000,35000,Diesel,Individual,Automatic,First Owner
80000,24000,Petrol,Individual,Manual,First Owner
285000,64000,Petrol,Dealer,Manual,Second Owner
100000,120000,Diesel,Individual,Manual,Third Owner
225000,37091,Petrol,Individual,Manual,First Owner
4500000,80000,Diesel,Individual,Automatic,First Owner
320000,38900,Petrol,Individual,Manual,Third Owner
1249000,60000,Diesel,Individual,Manual,Third Owner
120000,110000,Petrol,Individual,Manual,Third Owner
200000,100000,Diesel,Individual,Manual,Second Owner
1151000,85000,Diesel,Individual,Manual,First Owner
120000,140000,Diesel,Individual,Manual,First Owner
220000,20000,Petrol,Individual,Manual,First Owner
750000,15000,Petrol,Individual,Manual,First Owner
784000,40000,Diesel,Individual,Manual,First Owner
500000,50000,Petrol,Individual,Manual,First Owner
350000,20000,Petrol,Individual,Manual,First Owner
1400000,50000,Diesel,Individual,Automatic,First Owner
600000,100000,Diesel,Individual,Manual,Second Owner
525000,9400,Petrol,Individual,Manual,First Owner
930000,12000,Diesel,Individual,Manual,First Owner
440000,14100,CNG,Dealer,Manual,First Owner
434999,21000,Petrol,Dealer,Manual,First Owner
250000,28000,Petrol,Dealer,Manual,First Owner
940000,35000,Diesel,Dealer,Manual,First Owner
1050000,31000,Diesel,Dealer,Automatic,First Owner
825000,58000,Diesel,Dealer,Manual,First Owner
229999,25000,Petrol,Individual,Manual,First Owner
375000,72000,Petrol,Dealer,Manual,First Owner
640000,89000,Diesel,Dealer,Manual,First Owner
800000,160000,Diesel,Dealer,Manual,First Owner
130000,30000,Petrol,Individual,Manual,Third Owner
300000,37555,Petrol,Dealer,Manual,First Owner
440000,14000,Petrol,Dealer,Manual,First Owner
595000,56600,CNG,Dealer,Manual,First Owner
450000,110000,Diesel,Individual,Manual,First Owner
690000,50000,Diesel,Individual,Manual,First Owner
300000,5000,Petrol,Individual,Manual,First Owner
170000,100000,Petrol,Individual,Manual,Second Owner
280000,120000,Diesel,Individual,Manual,First Owner
220000,67580,Petrol,Individual,Manual,Second Owner
140000,100000,Petrol,Individual,Manual,Third Owner
45000,60000,Petrol,Individual,Manual,First Owner
200000,125000,Diesel,Individual,Manual,Second Owner
325000,120000,Diesel,Individual,Manual,Second Owner
300000,130000,Diesel,Individual,Manual,Second Owner
120000,250000,Petrol,Individual,Manual,Second Owner
535000,52600,Diesel,Individual,Manual,First Owner
520000,82000,Diesel,Individual,Manual,First Owner
550000,19890,Petrol,Dealer,Automatic,First Owner
280000,40000,Diesel,Individual,Manual,First Owner
225000,78000,Diesel,Dealer,Manual,First Owner
750000,48238,Petrol,Trustmark Dealer,Automatic,First Owner
535000,38365,Petrol,Dealer,Manual,First Owner
1250000,23670,Diesel,Trustmark Dealer,Manual,First Owner
650000,49834,Petrol,Trustmark Dealer,Manual,First Owner
295000,57353,Petrol,Trustmark Dealer,Manual,First Owner
480000,68308,Diesel,Trustmark Dealer,Manual,First Owner
575000,63240,Diesel,Trustmark Dealer,Manual,First Owner
509999,60000,Diesel,Individual,Manual,First Owner
69000,100000,Petrol,Individual,Manual,First Owner
200000,60000,Petrol,Individual,Manual,First Owner
449000,90000,Diesel,Individual,Manual,First Owner
426000,1000,Diesel,Individual,Manual,First Owner
650000,6000,Petrol,Individual,Manual,First Owner
260000,50000,Diesel,Individual,Manual,First Owner
295000,90000,Diesel,Individual,Manual,Third Owner
260000,30000,Petrol,Dealer,Manual,First Owner
120000,140000,Diesel,Individual,Manual,First Owner
155000,65000,Petrol,Dealer,Manual,First Owner
450000,38000,Diesel,Individual,Manual,First Owner
320000,80000,Diesel,Individual,Manual,First Owner
123000,50000,Petrol,Individual,Manual,Second Owner
80000,110000,Petrol,Individual,Manual,First Owner
220000,90000,Petrol,Individual,Manual,Second Owner
650000,37000,Diesel,Dealer,Manual,First Owner
285000,30000,Petrol,Dealer,Manual,First Owner
725000,26000,Petrol,Dealer,Automatic,First Owner
97000,128000,Petrol,Individual,Manual,First Owner
625000,30000,Petrol,Dealer,Manual,First Owner
550000,23000,Petrol,Dealer,Manual,First Owner
130000,120000,Diesel,Individual,Manual,First Owner
240000,40000,Petrol,Dealer,Manual,First Owner
600000,27000,Diesel,Dealer,Manual,First Owner
350000,65000,Diesel,Dealer,Manual,First Owner
245000,32000,Petrol,Dealer,Manual,First Owner
199000,52536,Petrol,Individual,Manual,First Owner
330000,100000,Diesel,Individual,Manual,Second Owner
150000,80000,Petrol,Individual,Manual,First Owner
927999,90000,Diesel,Individual,Manual,First Owner
70000,60000,Petrol,Individual,Manual,Fourth & Above Owner
399000,55000,Diesel,Dealer,Manual,First Owner
350000,90000,Diesel,Individual,Manual,First Owner
125000,50000,Diesel,Individual,Manual,Second Owner
150000,90000,Petrol,Individual,Manual,Second Owner
250000,25000,Petrol,Individual,Manual,First Owner
675000,61000,Diesel,Dealer,Manual,First Owner
950000,30000,Diesel,Individual,Manual,First Owner
409999,45000,CNG,Individual,Manual,First Owner
225000,60000,Diesel,Individual,Manual,First Owner
350000,75000,Petrol,Individual,Manual,Second Owner
51111,140000,Petrol,Individual,Manual,Third Owner
290000,56000,Diesel,Dealer,Manual,First Owner
310000,62000,Electric,Dealer,Automatic,Second Owner
212000,58000,Diesel,Dealer,Manual,Second Owner
900000,49000,Diesel,Dealer,Automatic,Second Owner
221000,56000,Diesel,Dealer,Manual,Second Owner
675000,73000,Diesel,Dealer,Manual,First Owner
421000,69000,Diesel,Dealer,Manual,First Owner
350000,10000,Petrol,Individual,Manual,First Owner
140000,110000,CNG,Individual,Manual,First Owner
90000,116000,Diesel,Individual,Manual,Second Owner
830000,40000,Diesel,Individual,Manual,First Owner
180000,30000,Petrol,Individual,Manual,First Owner
210000,109000,Diesel,Individual,Manual,Second Owner
700000,90000,Diesel,Individual,Manual,First Owner
45000,7000,Petrol,Individual,Manual,Second Owner
125000,120000,Diesel,Individual,Manual,First Owner
530000,64916,Petrol,Individual,Manual,First Owner
800000,37161,Diesel,Dealer,Manual,First Owner
580000,15000,Petrol,Individual,Manual,First Owner
1400000,118000,Diesel,Individual,Automatic,Second Owner
300000,50852,Petrol,Individual,Manual,First Owner
300000,30000,Petrol,Individual,Manual,First Owner
700000,77000,Diesel,Individual,Manual,First Owner
250000,70000,Petrol,Individual,Manual,Third Owner
500000,120000,Diesel,Individual,Manual,First Owner
428000,40000,Petrol,Individual,Automatic,Third Owner
1400000,33000,Diesel,Individual,Manual,First Owner
219000,53500,Petrol,Individual,Manual,Third Owner
500000,40000,Diesel,Individual,Manual,First Owner
520000,82000,Diesel,Individual,Manual,First Owner
509999,60000,Diesel,Individual,Manual,First Owner
556000,24000,Petrol,Individual,Manual,First Owner
225000,120000,Diesel,Individual,Manual,First Owner
325000,65000,Diesel,Dealer,Manual,First Owner
365000,65000,Diesel,Dealer,Manual,First Owner
850000,84000,Diesel,Dealer,Manual,First Owner
350000,75000,Diesel,Dealer,Manual,First Owner
225000,50000,Diesel,Dealer,Manual,First Owner
135000,50000,Petrol,Individual,Manual,First Owner
140000,49000,Petrol,Dealer,Manual,First Owner
665000,560000,Diesel,Dealer,Manual,First Owner
275000,14365,Petrol,Dealer,Manual,First Owner
2750000,41000,Diesel,Individual,Automatic,First Owner
484999,65000,Diesel,Dealer,Manual,First Owner
565000,65000,Diesel,Dealer,Manual,First Owner
425000,61083,Diesel,Dealer,Manual,First Owner
925000,75000,Diesel,Individual,Manual,First Owner
565000,72000,Diesel,Dealer,Manual,First Owner
525000,65000,Diesel,Dealer,Manual,First Owner
409999,60000,Petrol,Individual,Manual,First Owner
570000,5000,Petrol,Individual,Manual,First Owner
160000,80000,Petrol,Individual,Manual,Third Owner
749000,51500,Diesel,Individual,Manual,Second Owner
300000,120000,Diesel,Individual,Manual,Third Owner
550000,79800,Diesel,Dealer,Manual,First Owner
550000,97000,Diesel,Dealer,Manual,Second Owner
1250000,6590,Diesel,Dealer,Manual,First Owner
700000,49957,Diesel,Dealer,Manual,First Owner
600000,43235,Diesel,Dealer,Manual,First Owner
925000,50699,Diesel,Dealer,Manual,First Owner
1800000,126000,Diesel,Dealer,Automatic,First Owner
459999,140730,Diesel,Dealer,Manual,Second Owner
565000,46000,Petrol,Individual,Manual,First Owner
170000,80000,Petrol,Individual,Manual,Third Owner
150000,256000,Diesel,Dealer,Manual,First Owner
295000,120000,Diesel,Individual,Manual,First Owner
819999,40000,Diesel,Individual,Manual,First Owner
819999,40000,Diesel,Individual,Manual,First Owner
320000,40000,Petrol,Individual,Manual,First Owner
550000,135000,Diesel,Individual,Manual,Second Owner
550000,50000,Diesel,Individual,Manual,First Owner
590000,98000,Diesel,Individual,Manual,First Owner
1050000,70000,Diesel,Individual,Manual,First Owner
950000,50000,Diesel,Individual,Manual,First Owner
1000000,30000,Diesel,Individual,Manual,First Owner
500000,120000,Diesel,Individual,Manual,First Owner
450000,70000,Diesel,Individual,Manual,First Owner
720000,35000,Diesel,Individual,Manual,First Owner
390000,70000,Diesel,Individual,Manual,Second Owner
500000,35000,Diesel,Individual,Manual,First Owner
2500000,70000,Petrol,Individual,Automatic,Second Owner
780000,50000,Diesel,Individual,Manual,First Owner
484999,90000,Diesel,Individual,Manual,Second Owner
420000,90000,Diesel,Individual,Manual,Second Owner
1225000,70000,Diesel,Individual,Manual,First Owner
350000,50000,Diesel,Individual,Manual,Second Owner
350000,120000,Diesel,Individual,Manual,Third Owner
800000,230000,Diesel,Individual,Manual,First Owner
125000,70000,Petrol,Individual,Automatic,Second Owner
75000,100000,Diesel,Individual,Manual,Third Owner
509999,15000,Petrol,Individual,Manual,First Owner
215000,80000,Diesel,Individual,Manual,Third Owner
465000,25000,Diesel,Individual,Manual,First Owner
625000,52000,Petrol,Dealer,Manual,First Owner
490000,66000,Diesel,Dealer,Manual,First Owner
880000,64000,Diesel,Dealer,Manual,First Owner
290000,49000,Petrol,Individual,Manual,First Owner
115999,100000,Diesel,Individual,Manual,Second Owner
685000,72000,Diesel,Dealer,Manual,First Owner
300000,50000,Petrol,Individual,Manual,First Owner
680000,44000,Diesel,Dealer,Manual,First Owner
480000,101000,Diesel,Dealer,Manual,First Owner
630000,55000,Diesel,Dealer,Manual,First Owner
190000,115000,Petrol,Dealer,Manual,Second Owner
500000,100000,Diesel,Dealer,Manual,First Owner
850000,52000,Diesel,Dealer,Manual,Second Owner
350000,105000,Diesel,Dealer,Manual,First Owner
425000,170000,Diesel,Dealer,Manual,First Owner
495000,105000,Diesel,Dealer,Manual,First Owner
890000,60000,Diesel,Individual,Manual,Second Owner
1100000,25000,Diesel,Individual,Automatic,Second Owner
650000,218000,Diesel,Individual,Manual,Second Owner
465000,25000,Diesel,Individual,Manual,First Owner
625000,52000,Petrol,Dealer,Manual,First Owner
490000,66000,Diesel,Dealer,Manual,First Owner
880000,64000,Diesel,Dealer,Manual,First Owner
290000,49000,Petrol,Individual,Manual,First Owner
115999,100000,Diesel,Individual,Manual,Second Owner
685000,72000,Diesel,Dealer,Manual,First Owner
300000,50000,Petrol,Individual,Manual,First Owner
680000,44000,Diesel,Dealer,Manual,First Owner
480000,101000,Diesel,Dealer,Manual,First Owner
630000,55000,Diesel,Dealer,Manual,First Owner
190000,115000,Petrol,Dealer,Manual,Second Owner
500000,100000,Diesel,Dealer,Manual,First Owner
850000,52000,Diesel,Dealer,Manual,Second Owner
350000,105000,Diesel,Dealer,Manual,First Owner
425000,170000,Diesel,Dealer,Manual,First Owner
495000,105000,Diesel,Dealer,Manual,First Owner
890000,60000,Diesel,Individual,Manual,Second Owner
1100000,25000,Diesel,Individual,Automatic,Second Owner
650000,218000,Diesel,Individual,Manual,Second Owner
233000,58000,Petrol,Individual,Manual,Third Owner
300000,110000,Diesel,Individual,Manual,Second Owner
614000,1000,Petrol,Individual,Manual,First Owner
250000,100000,Petrol,Individual,Manual,Second Owner
250000,110000,Petrol,Individual,Manual,Second Owner
200000,40000,Petrol,Individual,Manual,First Owner
290000,52000,Petrol,Individual,Manual,First Owner
320000,80000,Petrol,Individual,Manual,Second Owner
145000,52000,Petrol,Individual,Manual,Second Owner
100000,124000,Petrol,Individual,Manual,Second Owner
130000,210000,Diesel,Individual,Manual,Second Owner
145000,66000,Petrol,Individual,Automatic,Second Owner
110000,120000,Petrol,Individual,Manual,Third Owner
680000,40000,Diesel,Individual,Manual,First Owner
37500,90000,Petrol,Individual,Manual,Second Owner
200000,120000,Diesel,Individual,Manual,Second Owner
300000,110000,Diesel,Individual,Manual,First Owner
80000,56580,Petrol,Dealer,Manual,First Owner
740000,45000,Diesel,Dealer,Automatic,First Owner
630000,50000,Diesel,Individual,Manual,First Owner
70000,68500,Petrol,Dealer,Manual,First Owner
484999,5007,Petrol,Dealer,Automatic,First Owner
164000,30000,Petrol,Individual,Manual,First Owner
140000,70000,Petrol,Individual,Automatic,First Owner
999000,49600,Diesel,Dealer,Automatic,First Owner
56000,23000,Petrol,Individual,Manual,Second Owner
1050000,30000,Diesel,Dealer,Automatic,First Owner
190000,38000,Petrol,Dealer,Manual,First Owner
3899000,22000,Diesel,Dealer,Automatic,First Owner
150000,40000,Diesel,Individual,Manual,Second Owner
235000,43100,Petrol,Dealer,Manual,First Owner
599000,15000,Diesel,Individual,Manual,Third Owner
200000,35000,Petrol,Individual,Manual,First Owner
350000,10171,Petrol,Dealer,Manual,First Owner
465000,41123,Diesel,Dealer,Manual,First Owner
1900000,20118,Petrol,Dealer,Automatic,First Owner
1000000,15000,Diesel,Individual,Manual,First Owner
2800000,10000,Diesel,Individual,Automatic,First Owner
470000,170000,Diesel,Individual,Manual,First Owner
415000,20000,Petrol,Individual,Manual,First Owner
500000,82000,Diesel,Individual,Manual,First Owner
150000,60000,Petrol,Individual,Manual,Second Owner
95000,50000,Petrol,Individual,Manual,Second Owner
400000,70000,Diesel,Individual,Manual,First Owner
114999,66782,Petrol,Individual,Manual,Second Owner
75000,130000,Petrol,Individual,Manual,First Owner
500000,120000,Diesel,Individual,Manual,First Owner
195000,75000,Petrol,Individual,Manual,Second Owner
155000,40000,Petrol,Individual,Manual,First Owner
65000,90000,Petrol,Individual,Manual,Second Owner
65000,150000,Petrol,Individual,Manual,Third Owner
190000,60000,Petrol,Individual,Manual,Second Owner
200000,112198,Diesel,Individual,Manual,Second Owner
160000,60000,Petrol,Individual,Manual,Second Owner
150000,130000,Diesel,Individual,Manual,Second Owner
530000,175000,Diesel,Individual,Manual,Third Owner
750000,120000,Diesel,Individual,Manual,First Owner
225000,90000,Diesel,Individual,Manual,Second Owner
600000,170000,Diesel,Individual,Manual,First Owner
409999,80000,Diesel,Individual,Manual,Second Owner
409999,80000,Diesel,Individual,Manual,Second Owner
110000,83000,Petrol,Individual,Manual,Second Owner
865000,90000,Diesel,Individual,Manual,First Owner
225000,40000,Petrol,Individual,Manual,First Owner
